tipo,ene-13,feb-13,mar-13,abr-13,may-13,jun-13,jul-13,ago-13,sep-13,oct-13,nov-13,dic-13,ene-14,feb-14,mar-14,abr-14,may-14,jun-14,jul-14,ago-14,sep-14,oct-14,nov-14,dic-14,ene-15,feb-15,mar-15,abr-15,may-15,jun-15,jul-15,ago-15,sep-15,oct-15,nov-15,dic-15,ene-16,feb-16,mar-16,abr-16,may-16,jun-16,jul-16,ago-16,sep-16,oct-16,nov-16,dic-16,ene-17,feb-17,mar-17,abr-17,may-17,jun-17,jul-17,ago-17,sep-17,oct-17,nov-17,dic-17,ene-18,feb-18,mar-18,abr-18,may-18,jun-18,jul-18,ago-18,sep-18,oct-18,nov-18,dic-18,ene-19,feb-19,mar-19,abr-19,may-19,jun-19,jul-19,ago-19,sep-19,oct-19,nov-19,dic-19,ene-20,feb-20,mar-20,abr-20,may-20,jun-20,jul-20
"Índice nacional de precios productor. Base Julio 2019=100 (SCIAN 2013), Construcción, Materiales, alquiler de maquinaria y remuneraciones, Índice general, Subíndice materiales de construcción, 07. Otros productos de concreto, Otros productos de concreto",71.05446099,71.04427775,71.14506481,71.01174423,70.99590943,71.08429805,71.09059044,71.05997075,71.20759093,71.08536618,70.95301633,71.03874051,72.06654309,72.28827576,72.28362144,72.77202312,73.73113734,74.09401904,74.16367199,74.61800832,75.01989721,75.05774114,75.09265666,74.68570445,75.4956137,75.76303005,75.82118288,76.34626144,76.80293825,76.75150925,76.89614984,76.91755625,76.95445128,77.05280835,77.12251727,77.12486477,77.24051984,77.38741867,77.87478178,78.36520896,79.10127792,79.32358347,79.62667009,80.1570134,80.45207039,80.48076872,80.50101354,80.63940393,82.28206786,83.16599475,83.46339556,83.72216261,85.08559961,86.39445715,86.95812216,88.23423085,88.7038982,88.54408801,88.80321894,88.96672618,89.59691244,90.09911701,91.26289862,91.54137674,91.62182668,92.32065987,92.94618038,93.01452371,93.03978889,92.60613291,92.67347375,94.16705921,94.69140361,97.11678265,97.55852403,98.23269591,99.25127314,99.4911107,100,99.89558033,99.86372432,100.0944229,100.1233584,100.0778109,100.2614599,100.952154,101.4641216,101.3117162,101.2261402,102.691093,103.6662873
"Índice nacional de precios productor. Base Julio 2019=100 (SCIAN 2013), Construcción, Materiales, alquiler de maquinaria y remuneraciones, Índice general, Subíndice materiales de construcción, 08. Otros artículos a base de minerales no metálicos, Plafones y paneles a base de yeso y similares",76.44169336,76.5914568,75.84543175,75.56518803,75.64429743,76.16297978,75.61474764,75.94255936,75.92454941,75.15890084,74.9942096,74.7634853,75.90249381,75.11284719,75.61154107,76.98647316,77.45699358,77.45393905,77.72586759,77.7278296,77.39575514,77.42289573,77.3877946,77.40513115,77.59293529,77.84626033,79.48568578,80.41355105,80.28511939,80.48752546,80.66131714,80.92973151,81.30590765,81.57926164,81.35448208,81.2405851,81.86058202,83.6838759,84.34499206,83.36265053,83.65260493,83.56266133,83.80113908,84.2328226,83.77960349,84.30896579,84.94812815,86.15745059,89.60400249,91.542687,93.11805287,94.08098177,94.45400122,94.82969827,94.68789976,94.63581751,94.64717897,94.21555946,93.38436847,93.92903422,95.06743911,95.17833268,95.81325166,96.17638807,96.60618878,96.95601064,97.1758282,96.93983375,96.55532247,97.602497,98.13623421,98.61868246,99.53155273,99.80269905,100.0081784,99.8808861,99.67357735,100.0818204,100,100.2067186,100.2228796,100.5607415,100.725742,101.0190765,103.0877489,102.2748577,102.2699465,102.4780078,102.8153202,103.5541595,104.8549183
"Índice nacional de precios productor. Base Julio 2019=100 (SCIAN 2013), Construcción, Materiales, alquiler de maquinaria y remuneraciones, Índice general, Subíndice materiales de construcción, 09. Productos de madera, Triplay",74.32086795,74.60421597,75.01557541,74.45291015,74.00603299,74.31393976,74.14656788,73.96243018,73.81042662,73.75581678,73.90906463,73.83714309,73.90728321,74.3161062,74.56527186,74.82652009,74.80353075,74.87140026,74.69588607,74.87005067,75.00800011,75.10751822,75.25089636,75.4184169,77.05719606,78.01672623,78.55889084,79.53035606,79.95217347,80.52745851,80.26347714,80.43093095,81.58610426,81.72617394,81.20894099,80.7136488,81.30174074,82.39740967,81.87450939,81.75027475,80.98855351,81.45392357,82.06253706,82.08538368,82.43671831,82.92400296,83.53791489,84.44986114,86.47318395,88.89399104,89.64220033,89.21772589,89.91872883,90.10636517,90.13133412,89.95758287,90.3611622,90.6404511,91.24473297,91.56061354,93.93333012,94.15682288,95.16101805,95.28737383,96.50715009,97.66823838,99.23296479,99.79996035,100.1487911,100.1102931,100.4609108,101.4119341,101.777678,101.4998255,101.0080774,100.7456067,100.5170475,100.1663172,100,99.94898777,100.2646477,99.83116136,99.6313184,99.69508482,99.14147789,98.52999209,99.09167857,101.6139735,101.6371953,102.7416933,102.7152658
"Índice nacional de precios productor. Base Julio 2019=100 (SCIAN 2013), Construcción, Materiales, alquiler de maquinaria y remuneraciones, Índice general, Subíndice materiales de construcción, 09. Productos de madera, Madera para estructuras",71.55607718,71.57137135,71.90364239,72.22074667,72.12275274,72.00702322,72.07485959,72.47261272,72.50269139,72.4975285,72.44144781,72.57995665,72.95856786,73.24651898,73.442276,73.79912728,73.84928141,74.18185006,74.68145907,74.96318897,74.75857515,74.73132225,74.88611984,74.95369079,75.87073598,76.60519947,76.97860741,77.48514838,77.53487541,77.45618195,77.7352255,78.43329164,78.7026403,79.05684019,78.85731566,79.37301985,79.68988362,82.23096791,82.55296627,82.74567928,83.30273178,83.80157223,84.33961534,84.55356774,84.67580877,84.76596242,85.17005659,86.02039567,88.48466639,90.04821287,91.0042193,91.55645249,91.96172947,92.21353937,92.7004679,92.88512615,93.1331354,93.54233776,93.98704246,93.99124672,94.96445536,95.24450273,96.02991191,96.64347641,97.25050383,97.58938564,98.22893406,97.26286009,97.82722107,97.9300143,98.0363638,98.82613492,98.8151456,99.49510232,100.1324099,99.95954462,99.89599988,100.1089028,100,100.1061512,100.4488893,100.3282604,100.3794776,100.5644053,100.151496,100.3968076,100.7153313,102.1174004,102.3073548,103.3737116,104.4781183
"Índice nacional de precios productor. Base Julio 2019=100 (SCIAN 2013), Construcción, Materiales, alquiler de maquinaria y remuneraciones, Índice general, Subíndice materiales de construcción, 09. Productos de madera, Puertas, ventanas y closets",70.23694805,70.4058445,70.54122886,70.89201721,71.12551525,71.11286191,72.05454218,72.04610036,72.08397268,72.10012594,72.21138689,72.22651234,72.50247149,72.74273833,72.42105535,72.1992079,72.26910478,72.16106478,72.89762471,73.02964179,73.07479951,73.03225362,72.89140157,72.43724976,73.83971042,74.07573879,74.78022023,75.48989598,75.8292248,75.78161109,76.01638574,76.41599242,77.0209187,76.71631053,77.51883177,78.10475198,78.42958189,79.97933229,80.37070029,80.97006463,81.50156643,82.33488426,81.79931265,81.82961004,82.72944569,83.63976143,84.06666508,84.78703594,86.64741691,88.43255549,88.98606759,88.82370429,88.96325186,89.72378969,89.29427252,89.60424431,90.0453663,90.0182024,90.54685924,90.94939295,91.65565593,91.72253381,92.85496132,92.52621705,92.82270202,93.49093324,93.88268331,94.70224178,94.59422632,94.8898956,96.33556174,97.89807312,98.63382125,98.92438064,98.38632845,98.44065189,98.42913084,99.92494245,100,100.1542876,100.2455166,100.9935041,100.7320286,100.6201995,101.5441735,102.8566128,103.48209,104.9724251,105.9156707,106.1031255,106.3361626
"Índice nacional de precios productor. Base Julio 2019=100 (SCIAN 2013), Construcción, Materiales, alquiler de maquinaria y remuneraciones, Índice general, Subíndice materiales de construcción, 09. Productos de madera, Molduras y pisos de madera",73.00802071,73.07618911,73.13693352,73.63502769,73.43037215,73.47545873,72.98036607,73.59863901,73.53620702,73.55144573,73.45963983,73.64840203,74.46593861,74.48075763,74.94461952,75.98171003,76.27127275,76.9691411,77.09134576,77.04313656,77.07585164,77.38451224,77.44344739,76.51980489,77.56924248,78.8619424,79.63011973,80.4765823,80.60542653,81.06710442,80.87134545,81.24389622,82.30733314,82.74634522,82.69732831,83.0108557,83.46925135,84.268119,85.09181903,85.43846845,85.66153506,85.85373702,87.55515776,88.69560616,89.04432633,89.81425015,90.24385031,90.58065868,92.23222895,94.20879141,94.90037786,94.03271328,93.97275044,93.31643435,93.419526,93.69440665,94.16166336,94.60577709,95.05024524,94.67169065,95.65007814,95.68513133,96.01696946,96.2103241,96.55398172,97.04967181,97.56512394,97.64886029,97.51918035,97.60251994,98.33211143,98.17453758,97.72448855,98.59735305,98.61491379,99.14874645,99.89408373,99.77376078,100,100.2947614,100.614431,100.6650018,101.0918923,101.2267465,101.2989983,101.4529929,102.3875831,102.7324857,102.990489,103.4597966,105.7133263
"Índice nacional de precios productor. Base Julio 2019=100 (SCIAN 2013), Construcción, Materiales, alquiler de maquinaria y remuneraciones, Índice general, Subíndice materiales de construcción, 10. Pinturas y similares, Pinturas vinílicas",69.66691198,71.31459141,70.90299839,68.68650652,71.10851583,72.15198778,71.97820379,72.31048426,70.60639075,72.03572864,70.8657686,70.43631605,72.37574512,72.45426458,71.78222835,70.45176117,72.63291699,72.78381365,72.04814126,71.42770005,71.80084603,72.45193658,69.84707972,69.63728717,71.73510805,72.86337788,72.17265738,71.69182625,73.27790402,73.95684363,74.28096655,74.36947631,74.72461239,77.45794939,75.89683159,75.47931042,77.79761166,79.05376323,77.85262646,78.0089796,79.5753446,79.53848266,78.93307362,79.18250969,78.86878546,79.18287782,77.25759001,77.33070477,81.14849754,83.3965363,84.09043623,82.12864657,85.41651,85.55668444,85.60392576,85.35681391,86.50290989,85.7303803,83.97506684,83.41860577,87.2691745,90.08180569,89.43075709,91.60369872,92.52214332,92.65628769,92.46758393,93.01432637,94.79231016,93.79861565,89.84721269,89.75525414,96.56743352,98.9637273,99.22674963,97.55694857,99.39806538,99.56964202,100,100.5335655,100.1051251,100.2263655,96.49138241,96.37079964,102.0473517,103.5823915,102.3678854,99.51482835,107.400123,108.1422875,108.2909011
"Índice nacional de precios productor. Base Julio 2019=100 (SCIAN 2013), Construcción, Materiales, alquiler de maquinaria y remuneraciones, Índice general, Subíndice materiales de construcción, 10. Pinturas y similares, Otras pinturas y solventes",73.09262273,73.94044679,73.92423324,72.13485536,74.05120937,75.32465805,75.02285353,75.26689387,72.99865731,74.81378347,73.99671006,72.90290739,75.85762305,75.70128238,75.77882737,74.73521032,76.4975712,77.15104887,76.60729625,74.86114031,77.07236873,77.51553081,75.82800373,74.7480047,77.94788887,78.80383618,77.87520106,78.01767581,81.00988135,81.04597978,81.31789755,81.2080383,81.18118493,84.84635484,84.44625911,83.8517056,84.72611803,86.81188447,84.78045518,84.91302434,85.95323497,86.97846734,86.42842692,86.83691995,88.42350465,89.15977336,84.89091838,85.4984986,87.28957584,89.84103067,90.17028004,88.24743603,92.03355477,91.89746797,90.4567525,90.29949416,91.57994253,89.90056206,87.27975133,87.40506155,91.15371877,93.21719,90.83172356,93.40177406,94.42893995,95.09047269,93.55404338,93.90655795,96.54318713,95.69529209,91.22666677,90.84386937,97.30268169,99.4165968,100.0566518,95.53805419,99.88442928,100.4469683,100,99.40280724,101.0756783,101.0672883,96.60971985,98.18508858,103.8877556,105.4163623,102.6715289,100.6756481,106.1799348,107.9359113,107.4842411
"Índice nacional de precios productor. Base Julio 2019=100 (SCIAN 2013), Construcción, Materiales, alquiler de maquinaria y remuneraciones, Índice general, Subíndice materiales de construcción, 10. Pinturas y similares, Impermeabilizantes",76.4484952,77.89035817,78.648191,78.62958582,74.82745327,72.32629239,71.45686503,71.02780482,78.05910676,78.4052174,78.25213574,78.49114502,79.05170004,79.49433233,79.84531262,79.4499826,75.4916752,72.04373845,71.15313614,71.4401757,76.95141757,77.79972801,78.59251084,79.05287609,80.09754238,81.51094556,81.15509777,80.26546117,76.9670028,74.41639787,73.47129508,73.17464935,77.2240014,79.63264564,81.52705812,80.51152355,81.44485784,84.19988072,85.05637054,83.16906184,80.00081003,78.06120163,78.33014656,82.75395447,85.86669855,85.62607242,85.81860712,85.77277573,87.90277464,91.56799827,92.75987275,92.34769489,87.73166848,85.8936945,86.16127393,89.47031664,93.40863492,93.70495183,93.78666028,94.25525517,95.82710965,98.50759008,99.36103869,94.95524487,91.47376173,91.52965013,93.4508408,97.532226,100.6643666,101.3275244,101.6815873,102.2197198,104.2064406,106.6872262,107.7540133,108.9800399,102.0602487,100.2305738,100,106.1846902,107.7020665,107.382527,107.1300736,107.7586835,111.4196074,114.2596869,115.5303036,113.5935475,110.7910809,110.3359347,112.9261155
"Índice nacional de precios productor. Base Julio 2019=100 (SCIAN 2013), Construcción, Materiales, alquiler de maquinaria y remuneraciones, Índice general, Subíndice materiales de construcción, 11. Productos de plástico, Tubos de plástico",73.67628794,73.68074711,73.75610341,73.58239115,73.23665363,73.13646305,73.0429347,72.84132499,72.56103288,72.60145726,73.51696779,72.88029926,73.71501794,74.65353152,75.75248913,76.19006162,76.68511851,76.67309791,76.27177903,76.27720443,76.6097257,76.32587912,75.75751086,75.79352251,76.6965711,77.62301134,78.37933913,79.08135656,79.75806882,80.55200257,80.28677935,81.26212602,82.25374615,82.45081721,82.86623027,83.16756925,83.61904466,84.43396472,84.48533201,84.70763167,85.3816803,86.39393204,87.01703901,87.28637915,87.26169654,87.49159414,87.92295938,88.88044779,90.69603231,92.67780851,94.98101488,95.78557592,95.34967081,95.24762765,95.65955836,95.07823703,95.04408946,94.94694802,94.66167863,94.81217069,96.13976091,97.61473975,97.86615564,97.86363541,98.38885626,98.65442467,99.3652667,99.35948871,99.39620203,100.0078359,98.98312679,99.18379855,99.58865808,99.37435391,100.3336258,100.5327024,100.5713237,100.3925145,100,100.0995607,100.1722797,99.73344544,99.68163994,99.2603846,99.2057405,99.779674,100.4359549,102.6451867,104.1764462,105.8836356,106.4879046
"Índice nacional de precios productor. Base Julio 2019=100 (SCIAN 2013), Construcción, Materiales, alquiler de maquinaria y remuneraciones, Índice general, Subíndice materiales de construcción, 11. Productos de plástico, Conduit de pvc y otros productos de plástico",73.4457503,73.45098814,72.98219439,73.45649001,73.64403338,73.40274855,73.40169056,73.50934669,73.04166563,72.97582321,73.3478486,73.22720625,74.1413023,75.33231166,75.80281015,75.75857816,75.72571785,75.77440531,75.82970416,76.00637173,75.88639168,75.73891759,75.43476529,75.43233796,76.49434734,77.11588652,77.42343018,77.79100463,78.60120173,78.5139437,78.83287665,79.00624255,79.89065048,79.96901832,80.19524466,80.05923176,80.17573273,80.60428669,80.65339696,80.25297691,80.13148632,80.07142543,80.90694362,81.88582512,81.1299054,81.67596587,82.60585509,83.29902884,85.8966751,90.07656424,91.17092091,92.31837248,91.38908562,91.0679618,90.99656764,90.8344246,90.96288291,91.52646089,91.59458716,91.51847198,92.47535523,92.89984552,93.64888865,94.76454928,95.07571228,95.97333404,96.59092007,97.63315517,98.70020541,98.81998747,99.1821871,98.58336391,98.7176954,98.77248183,98.76201248,98.95209901,99.21931878,99.24937378,100,100.4413633,100.7284946,100.6602322,100.7231214,101.5560781,102.2404268,102.573323,102.8611928,105.9474056,107.3108789,107.5666359,107.8480396
"Índice nacional de precios productor. Base Julio 2019=100 (SCIAN 2013), Construcción, Materiales, alquiler de maquinaria y remuneraciones, Índice general, Subíndice materiales de construcción, 12. Otros productos químicos, Mezcla asfáltica",82.65624425,82.82503935,82.55828748,82.35372796,82.36141591,82.22981498,81.54521521,81.2822769,81.96412986,81.79390269,81.36443786,81.22326306,81.85460331,82.05530304,83.07833555,83.49329847,83.53467948,83.8130227,84.21240693,83.66414633,84.53328477,85.225474,85.37379484,85.31940785,85.87464347,86.20245043,85.53991212,85.0923856,85.12690858,84.83514347,84.68659203,85.01162211,84.20954644,84.04342485,83.98049676,83.6110268,82.9633005,82.63920141,82.45251641,81.7417909,80.57969521,80.50580623,80.90644117,80.34237302,80.2983329,80.59237644,80.70229158,80.9978273,83.15394072,84.63022064,84.94954958,84.98845442,85.16702233,84.81310313,84.6756055,84.54427061,84.62195053,85.05492066,85.3591526,85.60784255,87.45869,87.93095374,88.55751854,88.85779338,89.08039223,92.79785055,94.09102013,95.11410062,97.44869556,98.11014376,100.0159172,99.80491596,99.52940657,99.64132741,99.39649668,99.9314424,98.46667298,98.90718019,100,99.95669325,100.4541315,101.0119698,101.5709502,101.3007695,100.9062491,100.8307378,101.2149744,104.5930338,100.7949561,99.24161736,98.93584672
"Índice nacional de precios productor. Base Julio 2019=100 (SCIAN 2013), Construcción, Materiales, alquiler de maquinaria y remuneraciones, Índice general, Subíndice materiales de construcción, 12. Otros productos químicos, Asfalto y otros productos químicos",74.98516546,74.97165343,75.01808286,74.61800516,74.38745823,74.00279714,71.41191102,68.53018932,71.98038229,71.01930393,69.53429403,70.76241787,72.32935674,71.66119849,73.917221,73.95093399,75.40256662,75.98266591,80.76321131,78.79101469,82.5073958,81.80041712,80.95255894,81.2832788,84.39948617,81.92543119,78.1925055,75.41528436,74.96993101,74.05148549,72.60493677,74.0511952,69.34304423,68.94792919,67.0418024,63.51039357,62.12786,56.87425157,56.86368281,53.40298857,51.4938859,51.57841324,51.81887477,52.57892086,52.47566128,54.04809266,51.11027552,55.9293102,56.85250204,60.65744077,61.24911604,62.17710958,62.44655992,61.62766634,59.83854224,58.74322873,59.81469844,60.07883775,63.34395231,61.19515607,67.61326435,67.44432687,70.03264624,70.90411971,76.61834393,82.63426451,88.21103472,91.35799894,98.97295194,97.37244197,102.9089755,102.8688588,98.42410993,96.1996213,90.94642921,92.92768714,97.09876459,100.150581,100,96.51871868,100.7459808,98.22212162,95.71802944,91.75885597,86.92415095,86.53485371,89.26059178,104.5091279,84.22560506,77.31350893,77.31915204
"Índice nacional de precios productor. Base Julio 2019=100 (SCIAN 2013), Construcción, Materiales, alquiler de maquinaria y remuneraciones, Índice general, Subíndice materiales de construcción, 13. Productos metálicos, Tubos y ductos metálicos",74.84664266,74.86137881,74.97946391,74.5099475,73.78582557,73.65624857,74.15722075,74.04739131,74.00893092,73.76607005,73.34541536,73.02427052,73.6758179,73.87570819,73.64564933,73.33090304,73.04680779,73.20326471,73.10621613,73.41880548,73.37929891,73.43337868,73.47147637,73.50768336,73.95420864,73.62573537,73.58768361,73.87561833,74.10498365,74.21589014,74.3791801,74.81037905,75.26125667,75.14978472,75.22078695,75.59179557,75.85865572,76.31934626,76.51977666,76.4257059,76.75898009,77.6614399,78.79596308,79.09558855,79.31144226,79.72332932,81.38837759,84.02162126,87.62353605,90.80027573,91.64034524,91.90614984,92.00005307,91.75979607,91.6256429,92.04629943,92.21873914,92.10201449,92.60832839,93.1843516,94.3089926,95.20901398,96.00992374,96.96165217,97.52655229,99.27022856,99.80143002,100.3730184,100.0158793,100.2438803,100.2258111,100.0795221,100.2851104,100.2873435,100.6405737,100.7908495,100.4027377,99.61394064,100,100.1913947,100.1058813,100.3717168,100.6815963,100.5419516,100.4669483,100.6926017,100.9801895,102.2058071,103.2402882,103.8900072,105.4545086
"Índice nacional de precios productor. Base Julio 2019=100 (SCIAN 2013), Construcción, Materiales, alquiler de maquinaria y remuneraciones, Índice general, Subíndice materiales de construcción, 13. Productos metálicos, Estructuras metálicas",76.64849412,75.73584454,75.26738323,74.84598973,73.99788425,73.59190264,73.08673198,72.85789847,72.85281044,72.60761322,72.16641869,71.31782806,71.65682677,72.12849122,73.13831175,73.48542535,72.87849137,74.16427874,74.80675432,75.25105357,74.55089226,74.51934085,74.66461031,75.34859848,75.89567303,75.93190876,75.70986671,75.25678652,75.62067896,75.27562694,74.94191877,75.51254754,75.41559486,75.16301758,74.53620595,73.93765619,73.77479881,74.13448168,74.02815697,74.53676228,76.60603264,79.57710362,80.09564661,79.87142121,79.3523227,79.33288122,80.33422109,82.0428373,84.73675209,87.16459001,86.53106858,86.09006508,86.17010885,85.04636056,83.85086058,83.7891327,84.34336476,84.40140561,84.98104028,85.75374478,88.18326388,89.4291562,91.43341641,93.26778231,95.02430281,100.0584192,102.0388794,102.2228034,100.7567606,100.3418397,100.7627177,101.6321723,102.2346698,101.4279982,101.2791597,100.7758763,100.6120724,100.5593323,100,99.61393809,99.0017662,95.98047242,95.36708537,94.96960554,94.76447181,94.09512438,96.01864641,99.81691904,99.90424167,99.33891377,100.3820341
"Índice nacional de precios productor. Base Julio 2019=100 (SCIAN 2013), Construcción, Materiales, alquiler de maquinaria y remuneraciones, Índice general, Subíndice materiales de construcción, 13. Productos metálicos, Láminas metálicas",67.55570382,66.64402901,66.50546007,66.41687156,65.9220429,66.19518487,66.19423151,66.22330479,66.63285999,66.28174222,66.14191141,66.96293692,67.87241736,68.32080754,68.27513397,68.176338,68.21312506,68.61032815,68.72159844,68.20609579,68.3363917,68.14152491,67.94831067,68.22028569,71.03044564,71.47826778,71.65261323,71.45729288,70.96659501,70.59031274,70.70576549,71.53298761,71.91318067,71.74663071,71.44986699,71.82421189,71.66462387,72.60598631,73.01427883,73.07126891,75.01343706,83.04760795,87.67110591,88.82021773,88.32282957,87.61981528,87.81994193,90.21191178,90.53293971,94.4490917,95.72890283,96.4054281,96.94819334,101.3290679,101.0603004,100.4290817,100.4125251,98.48858551,98.13819213,97.70123894,98.0028437,98.87562659,100.4196056,102.0853634,102.9417174,107.7531107,109.1443664,109.2497907,107.6176414,106.6025242,105.7449936,106.6199208,105.7038875,104.5783766,104.1845125,103.0046619,102.7699248,102.2163031,100,100.0466783,98.99829026,98.488197,98.54248195,98.53182035,97.99407763,96.8886049,99.68253142,102.8085237,102.2439021,102.0620416,102.9162906
"Índice nacional de precios productor. Base Julio 2019=100 (SCIAN 2013), Construcción, Materiales, alquiler de maquinaria y remuneraciones, Índice general, Subíndice materiales de construcción, 13. Productos metálicos, Puertas, ventanas y escaleras metálicas",66.58035234,66.58965865,66.66837332,66.76967221,66.83754339,66.90693843,67.10188581,67.25911478,67.34404322,67.55376318,67.57277629,67.68408696,68.2582757,68.5945668,69.65507569,69.71095063,69.74884394,69.80233708,69.9342925,70.04148885,70.45198835,70.43474594,70.81392844,71.32593459,71.84598258,72.12469922,72.29848634,72.71404581,73.07734755,73.04823097,73.00850114,74.79176048,75.4274863,75.46503646,75.54269409,75.80298513,76.28755236,77.07132975,77.22001915,77.64927648,77.97306861,78.80637436,79.36418649,80.33812999,81.18527183,81.38344674,81.9711654,82.23043593,84.40373392,86.16115683,86.42208679,87.0412824,87.19166688,87.37683671,87.27043743,87.34956083,87.76967622,88.15126568,88.26853182,88.53099122,90.26395235,90.49808585,90.73072855,90.88426396,92.26661567,93.35013503,94.54813663,94.75407129,94.59430151,95.3462976,95.89318465,96.11116726,96.38799984,97.03416948,97.12730308,97.5720504,97.73597269,98.07439042,100,100.1771334,100.1855215,100.4946835,100.5449847,100.6378192,100.826345,100.9045317,101.1104582,102.2962699,102.5756582,103.2717144,103.5351133
"Índice nacional de precios productor. Base Julio 2019=100 (SCIAN 2013), Construcción, Materiales, alquiler de maquinaria y remuneraciones, Índice general, Subíndice materiales de construcción, 14. Productos de alambre, Varilla",77.51270644,76.31706733,75.41957741,74.71785274,74.3778493,73.17724936,72.09979836,70.61829984,70.00849123,70.07999395,70.55102562,70.14627303,69.77441927,70.18083919,70.52232663,70.1544753,70.56371258,70.43296446,70.07715193,69.70413155,68.96040368,69.00132774,69.04173495,69.34757168,70.49217399,71.67974775,72.09845168,72.45225931,72.34451287,72.05325324,72.25357923,72.50434414,72.97544674,73.03796775,72.46063799,72.23175097,71.9619979,72.10662099,72.07719576,72.22388109,76.7513378,81.98791885,82.87043829,82.69221216,82.22720169,81.95351744,81.77888755,83.34195136,86.48109668,87.84334303,87.72974963,86.7126148,85.51920357,84.82287093,82.6521167,82.32277064,83.5207756,83.3602872,82.96473536,83.05276723,89.7830676,93.24023443,97.71412423,105.7013438,110.3442833,113.2143935,113.6782659,112.9614728,111.1787346,109.031325,108.2754481,107.4675913,107.5507233,106.5210834,104.7142868,101.9978099,101.7870672,101.2831303,100,98.1850195,96.37916301,93.81404232,91.42303397,90.66432227,90.90700541,94.04647631,95.99247086,99.85780335,100.7253484,99.64929817,98.36859362
"Índice nacional de precios productor. Base Julio 2019=100 (SCIAN 2013), Construcción, Materiales, alquiler de maquinaria y remuneraciones, Índice general, Subíndice materiales de construcción, 14. Productos de alambre, Alambre y alambrón",70.47302708,69.80525883,69.33603004,69.05313871,68.94762955,68.4034961,67.50089143,67.170325,66.90256691,66.67532786,66.6679441,66.55064301,66.89841836,66.64337134,66.78989598,66.69709493,66.5770061,66.46490556,66.44553898,66.59564478,66.38581144,66.20359666,66.31786326,66.31804019,66.38899232,66.1785729,66.49098854,66.70553937,66.96759746,66.9557141,67.03183625,66.92358649,67.05805401,67.09931278,67.1802738,67.50892182,67.6492039,67.59831548,67.35217206,67.58912314,74.66082809,80.99345062,84.01427424,85.93723282,84.6670918,84.67822939,84.56853775,85.63607835,87.35624445,88.74494513,88.48632098,87.35696768,86.28897947,85.55983695,84.68024755,83.5942773,84.45935776,84.62261635,84.19094961,84.43596014,90.3151092,93.92267017,96.51242561,103.34639,106.6398214,109.7608302,111.4818179,112.319905,110.6609775,109.1686627,107.862621,107.682758,106.1566495,105.0905007,104.2670916,103.2582484,102.7235338,101.9518015,100,99.81320904,97.69553617,95.32878973,93.93066724,93.40123266,93.09784936,94.04238988,95.85432591,98.19885608,98.21907841,97.32650155,97.61092359
"Índice nacional de precios productor. Base Julio 2019=100 (SCIAN 2013), Construcción, Materiales, alquiler de maquinaria y remuneraciones, Índice general, Subíndice materiales de construcción, 14. Productos de alambre, Castillos armados",74.39816137,73.94610688,74.40454066,73.90852745,73.58895647,73.07195209,71.1727796,70.20027236,70.7323173,71.31217939,70.57733381,70.02443866,70.25022305,69.79728268,70.0247411,70.27447313,70.11915389,70.16453072,69.99595047,69.87920942,69.61350861,69.32615314,69.32240378,69.39958726,69.56912682,70.24764106,70.97056365,71.31998384,71.15053735,71.11392143,71.18934515,71.55905846,71.54520776,71.72213509,71.76902068,72.21322972,72.55297584,72.9370624,73.13220626,73.29768166,83.64456616,90.71425577,93.25337287,93.81422536,94.04063621,93.57453397,93.17945058,94.9491819,95.62972206,96.77983494,96.95543522,96.93669121,96.51804972,94.98595011,93.69970997,90.53282841,91.71302154,90.92264256,90.9411888,91.24551149,95.79064677,96.40915103,99.59469415,108.3762164,110.348981,112.9858524,115.8778643,115.1066677,113.0951743,111.7011907,111.4158842,110.7323534,109.7814604,108.6560619,107.0492844,103.048814,101.412398,100.042,100,98.82250219,97.67580008,96.15312815,93.66217187,92.92813224,93.13838152,95.43807182,96.33201082,100.6720247,102.1425145,102.2569521,103.2706449
